Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,134.850006,137.979996,134.089996,137.660004,129.420944,929700
2020-06-26,138.610001,138.820007,135.960007,136.779999,128.593613,450300
2020-06-29,138.080002,138.800003,136.759995,138.429993,130.144852,626600
2020-06-30,138.220001,140.429993,137.880005,140.000000,131.620880,463800
2020-07-01,138.619995,140.779999,138.399994,140.080002,131.696106,472000
2020-07-02,142.639999,143.619995,142.399994,142.850006,134.300308,536500
2020-07-06,147.210007,147.910004,146.429993,147.559998,138.728409,695300
2020-07-07,145.039993,145.710007,143.919998,144.059998,135.437897,670200
2020-07-08,145.199997,147.199997,144.910004,146.949997,138.154922,433500
2020-07-09,155.429993,155.600006,151.279999,152.669998,143.532578,1718400
2020-07-10,152.710007,153.500000,151.330002,153.490005,144.303497,714100
2020-07-13,155.619995,156.289993,150.429993,150.929993,141.896713,989100
2020-07-14,151.289993,153.940002,151.059998,153.850006,144.641968,776300
2020-07-15,155.520004,157.229996,154.669998,156.610001,147.236771,944200
2020-07-16,155.550003,156.580002,154.520004,155.119995,145.835938,476100
2020-07-17,155.479996,156.589996,154.660004,156.279999,146.926529,456800
2020-07-20,157.690002,159.899994,157.429993,159.770004,150.207642,491600
2020-07-21,163.000000,163.940002,161.770004,162.509995,152.783646,718300
2020-07-22,164.860001,165.279999,163.600006,164.470001,154.626343,701900
2020-07-23,163.669998,164.630005,160.789993,161.270004,151.617859,682700
2020-07-24,157.460007,159.029999,156.990005,158.619995,149.126450,890400
2020-07-27,162.279999,165.389999,162.080002,164.869995,155.002396,1168700
2020-07-28,161.820007,162.139999,160.210007,160.360001,150.762329,596100
2020-07-29,163.839996,165.429993,163.580002,164.660004,154.804962,459300
2020-07-30,158.160004,160.550003,156.300003,160.169998,150.583694,790300
2020-07-31,160.669998,160.759995,156.919998,159.220001,149.690552,701000
2020-08-03,160.779999,162.389999,160.419998,162.149994,152.445175,443700
2020-08-04,158.649994,160.270004,158.639999,160.259995,150.668304,466400
2020-08-05,162.070007,162.970001,161.039993,161.639999,151.965714,338100
2020-08-06,160.630005,162.220001,160.050003,161.979996,152.285370,446400
2020-08-07,161.279999,161.850006,160.009995,161.169998,151.523849,370900
2020-08-10,159.619995,159.720001,157.940002,159.639999,150.085403,378800
2020-08-11,161.940002,162.080002,158.910004,159.149994,149.624725,502300
2020-08-12,160.309998,163.149994,160.309998,162.610001,152.877655,315400
2020-08-13,161.119995,162.500000,160.009995,160.850006,151.223007,399900
2020-08-14,160.449997,160.949997,159.350006,160.089996,150.508484,274500
2020-08-17,161.070007,161.630005,159.729996,160.479996,150.875137,310700
2020-08-18,162.990005,163.139999,160.740005,161.779999,152.097336,641700
2020-08-19,163.910004,164.149994,160.899994,161.309998,151.655472,554700
2020-08-20,160.869995,163.630005,160.759995,162.979996,153.225510,430500
2020-08-21,159.210007,160.529999,159.130005,160.309998,150.715302,390300
2020-08-24,164.490005,164.550003,162.850006,163.889999,154.081039,446100
2020-08-25,165.820007,165.839996,163.899994,165.580002,155.669907,339900
2020-08-26,166.009995,168.649994,166.009995,168.460007,158.377548,401900
2020-08-27,168.089996,168.149994,164.600006,165.850006,155.923752,471500
2020-08-28,166.300003,166.990005,165.369995,166.720001,156.741669,292800
2020-08-31,165.479996,166.690002,164.199997,165.410004,155.510086,405700
2020-09-01,165.679993,166.460007,164.679993,166.360001,156.403229,537800
2020-09-02,167.660004,169.300003,166.289993,169.020004,158.904022,503100
2020-09-03,167.490005,167.600006,160.720001,161.919998,152.228958,480500
2020-09-04,160.429993,161.300003,153.940002,159.429993,149.887985,702500
2020-09-08,155.720001,158.470001,154.669998,154.690002,145.431686,985400
2020-09-09,160.830002,163.679993,159.820007,162.449997,152.727234,994700
2020-09-10,162.460007,163.119995,158.520004,159.000000,149.483719,503900
2020-09-11,160.470001,160.809998,158.289993,159.570007,150.019608,385800
2020-09-14,160.910004,161.630005,159.839996,160.699997,151.081970,389100
2020-09-15,160.720001,161.339996,159.800003,160.669998,151.053757,566500
2020-09-16,161.339996,161.690002,158.860001,158.970001,149.455505,567600
2020-09-17,159.339996,161.029999,158.970001,160.429993,150.828125,593100
2020-09-18,162.110001,162.169998,159.250000,160.149994,150.564880,713200
2020-09-21,155.660004,156.169998,153.169998,155.880005,146.550446,599900
2020-09-22,156.369995,157.320007,154.970001,157.229996,147.819641,361500
2020-09-23,155.300003,155.639999,151.830002,152.110001,143.006088,449500
2020-09-24,152.860001,155.009995,151.750000,153.339996,144.162460,513700
2020-09-25,149.929993,153.039993,149.429993,152.059998,142.959076,632200
2020-09-28,155.929993,157.639999,155.500000,157.080002,147.678619,777100
2020-09-29,156.399994,157.520004,156.130005,156.570007,147.199158,488200
2020-09-30,156.059998,157.029999,154.589996,155.809998,146.484634,507200
2020-10-01,156.389999,157.419998,155.419998,156.820007,147.434189,462700
2020-10-02,154.740005,155.889999,153.830002,154.289993,145.055603,542400
2020-10-05,154.789993,156.750000,154.729996,156.600006,147.227371,290700
2020-10-06,155.690002,156.369995,153.740005,154.050003,144.829987,667800
2020-10-07,153.389999,154.600006,152.410004,154.320007,145.083832,880900
2020-10-08,155.550003,156.289993,155.039993,156.119995,146.776077,377100
2020-10-09,156.690002,157.710007,156.600006,157.139999,147.735046,282500
2020-10-12,158.160004,159.460007,157.949997,158.770004,149.267471,313900
2020-10-13,157.039993,157.649994,155.990005,156.600006,147.227371,357700
2020-10-14,158.360001,158.699997,156.490005,157.440002,148.017090,369100
2020-10-15,152.750000,154.050003,152.139999,153.800003,144.594955,574700
2020-10-16,155.639999,157.210007,154.710007,155.119995,145.835938,679300
2020-10-19,156.059998,156.289993,152.199997,152.509995,143.382156,388300
2020-10-20,151.830002,152.809998,150.380005,150.660004,141.642868,545700
2020-10-21,148.229996,149.860001,148.080002,148.369995,139.489929,847600
2020-10-22,146.589996,148.589996,145.380005,147.639999,138.803619,844500
2020-10-23,148.059998,149.809998,147.149994,149.679993,140.721527,1204100
2020-10-26,118.269997,118.690002,113.230003,115.019997,108.135963,11290200
2020-10-27,118.529999,118.669998,113.860001,114.500000,107.647079,6608600
2020-10-28,109.669998,110.339996,107.699997,108.110001,101.639534,5486700
2020-10-29,106.800003,109.870003,106.059998,108.629997,102.128403,2824800
2020-10-30,108.000000,108.150002,105.660004,106.830002,100.436142,2615900
2020-11-02,106.309998,106.330002,104.639999,105.830002,99.495995,2235600
2020-11-03,108.500000,110.690002,108.339996,109.709999,103.143768,1834500
2020-11-04,111.639999,113.779999,110.889999,112.449997,105.719772,1836800
