Date,Open,High,Low,Close,Adj Close,Volume
2019-10-16,55.790001,56.009998,55.549999,55.880001,51.992840,8912300
2019-10-17,56.009998,56.240002,54.990002,55.060001,51.229889,9917700
2019-10-18,54.950001,55.259998,54.180000,54.549999,50.755360,12562900
2019-10-21,55.060001,55.299999,54.820000,55.130001,51.295021,8256600
2019-10-22,55.220001,55.430000,54.020000,54.110001,50.345974,7777100
2019-10-23,54.000000,54.630001,53.869999,54.130001,50.364582,10491000
2019-10-24,54.470001,54.650002,53.939999,54.259998,50.485535,6449200
2019-10-25,54.040001,54.419998,54.009998,54.169998,50.401802,6307000
2019-10-28,54.349998,54.680000,54.270000,54.639999,50.839111,7280200
2019-10-29,54.720001,55.310001,54.560001,54.799999,50.987980,8333900
2019-10-30,55.180000,55.180000,54.450001,54.849998,51.034496,6284900
2019-10-31,54.720001,54.849998,54.240002,54.490002,50.699551,8260600
2019-11-01,54.810001,55.150002,54.549999,55.000000,51.174065,7313600
2019-11-04,55.259998,55.750000,55.259998,55.450001,51.592758,8757000
2019-11-05,55.759998,55.840000,55.509998,55.669998,51.797455,10759300
2019-11-06,55.709999,55.889999,55.599998,55.700001,51.825363,10572100
2019-11-07,55.959999,56.630001,55.860001,55.980000,52.085888,9677700
2019-11-08,55.980000,56.490002,55.770000,56.490002,52.560425,5869600
2019-11-11,56.200001,56.610001,56.180000,56.430000,52.504597,5018000
2019-11-12,56.529999,56.849998,56.419998,56.590000,52.653458,6184900
2019-11-13,56.209999,56.560001,56.169998,56.209999,52.299885,6802300
2019-11-14,55.810001,56.330002,55.639999,56.090000,52.188244,9056100
2019-11-15,56.400002,56.560001,56.270000,56.419998,52.495281,7216900
2019-11-18,56.560001,56.560001,55.959999,56.189999,52.281277,6923300
2019-11-19,56.470001,56.950001,56.259998,56.270000,52.355721,7199500
2019-11-20,56.220001,56.619999,55.810001,56.240002,52.327816,9117000
2019-11-21,56.220001,56.590000,56.119999,56.230000,52.318504,8067100
2019-11-22,56.419998,57.060001,56.250000,56.389999,52.467377,6346900
2019-11-25,56.459999,56.680000,56.279999,56.560001,52.625549,7977700
2019-11-26,56.750000,56.860001,56.419998,56.509998,52.579029,12076900
2019-11-27,56.900002,56.910000,56.380001,56.610001,52.672081,5790000
2019-11-29,56.330002,56.490002,56.090000,56.139999,52.234768,6479400
2019-12-02,56.230000,56.459999,55.380001,55.430000,51.574154,14314000
2019-12-03,54.619999,54.990002,54.459999,54.590000,50.792587,11963700
2019-12-04,54.900002,54.900002,54.180000,54.410000,50.625107,11436800
2019-12-05,54.500000,54.830002,54.299999,54.680000,50.876328,10557400
2019-12-06,55.029999,55.130001,54.610001,54.830002,51.015892,9088600
2019-12-09,54.840000,55.480000,54.759998,55.310001,51.462505,11996700
2019-12-10,55.400002,55.910000,55.230000,55.820000,51.937027,10719700
2019-12-11,55.799999,56.500000,55.650002,56.310001,52.392941,12159600
2019-12-12,56.299999,56.660000,55.759998,56.470001,52.541821,15413200
2019-12-13,55.000000,55.400002,54.419998,54.509998,50.718147,21427700
2019-12-16,54.599998,54.980000,53.700001,53.990002,50.234333,19951000
2019-12-17,53.889999,54.060001,52.830002,52.840000,49.164314,19778400
2019-12-18,53.060001,53.610001,52.950001,53.389999,49.676060,14123100
2019-12-19,53.299999,53.599998,53.040001,53.240002,49.536503,11910100
2019-12-20,53.910000,53.950001,53.349998,53.599998,49.871449,27423700
2019-12-23,53.650002,54.070000,53.610001,53.709999,49.973804,10591500
2019-12-24,53.779999,53.959999,53.360001,53.439999,49.722580,3331700
2019-12-26,53.450001,53.660000,53.279999,53.570000,49.843536,6702000
2019-12-27,53.660000,53.799999,53.340000,53.459999,49.741196,7262000
2019-12-30,53.400002,53.490002,52.619999,52.700001,49.034050,5936100
2019-12-31,52.570000,53.000000,52.549999,52.980000,49.294582,7094500
2020-01-02,53.270000,53.959999,53.230000,53.950001,50.197102,13899600
2020-01-03,52.990002,54.049999,52.950001,53.759998,50.020317,11026700
2020-01-06,53.360001,54.200001,53.349998,54.040001,50.280846,10982400
2020-01-07,53.889999,54.330002,53.610001,54.160000,50.392498,12015400
2020-01-08,53.939999,54.599998,53.700001,54.130001,50.588749,11856700
2020-01-09,54.250000,54.799999,54.029999,54.380001,50.822399,10671000
2020-01-10,54.549999,54.650002,54.220001,54.450001,50.887821,9734800
2020-01-13,54.459999,54.790001,54.360001,54.580002,51.009319,10858900
2020-01-14,54.520000,55.180000,54.500000,54.880001,51.289696,12627200
2020-01-15,54.880001,55.180000,54.680000,54.759998,51.177536,9090800
2020-01-16,54.980000,55.450001,54.930000,55.430000,51.803711,9866000
2020-01-17,55.630001,55.689999,54.849998,55.130001,51.523335,11166600
2020-01-21,54.980000,55.360001,54.919998,55.220001,51.607445,8773000
2020-01-22,55.410000,55.650002,54.599998,54.720001,51.140160,6380500
2020-01-23,54.410000,55.000000,54.279999,54.980000,51.383152,6583200
2020-01-24,55.060001,55.200001,53.880001,54.070000,50.532681,6426000
2020-01-27,53.180000,53.520000,52.630001,52.689999,49.242962,8259100
2020-01-28,52.860001,53.680000,52.660000,53.459999,49.962593,8620300
2020-01-29,53.779999,53.939999,53.180000,53.200001,49.719597,6332500
2020-01-30,52.820000,53.330002,52.279999,53.310001,49.822407,7176200
2020-01-31,53.340000,53.490002,52.290001,52.450001,49.018669,8884700
2020-02-03,52.730000,53.410000,52.689999,53.090000,49.616798,8892500
2020-02-04,53.750000,54.560001,53.750000,54.040001,50.504650,9769800
2020-02-05,54.669998,55.029999,54.580002,54.740002,51.158855,9612900
2020-02-06,55.000000,55.349998,54.709999,54.709999,51.130814,8832000
2020-02-07,54.270000,54.970001,54.189999,54.720001,51.140160,7864800
2020-02-10,54.720001,55.070000,54.450001,54.990002,51.392498,7198200
2020-02-11,55.169998,55.540001,55.110001,55.150002,51.542030,8466600
2020-02-12,55.549999,55.889999,55.250000,55.730000,52.084076,7541100
2020-02-13,55.310001,55.639999,55.009998,55.310001,51.691570,8480100
2020-02-14,55.380001,55.840000,55.240002,55.470001,51.841091,7496800
2020-02-18,55.419998,55.759998,55.099998,55.450001,51.822399,7185700
2020-02-19,55.590000,55.770000,55.389999,55.439999,51.813042,6819200
2020-02-20,55.400002,55.869999,54.880001,55.509998,51.878468,6114600
2020-02-21,55.080002,55.340000,54.439999,54.680000,51.102776,9078600
2020-02-24,53.099998,53.529999,52.509998,52.650002,49.205589,10992500
2020-02-25,53.070000,53.220001,50.799999,50.959999,47.626148,12202600
2020-02-26,51.310001,53.139999,51.240002,52.049999,48.644844,16413100
2020-02-27,50.880001,53.459999,50.759998,50.779999,47.457920,16161100
2020-02-28,49.240002,49.889999,47.900002,49.459999,46.224270,24426000
2020-03-02,49.730000,50.900002,48.669998,50.900002,47.570068,17328500
2020-03-03,50.619999,51.840000,48.250000,48.849998,45.654179,21830500
2020-03-04,49.849998,50.590000,48.830002,50.540001,47.233616,14813700
2020-03-05,49.230000,49.680000,47.750000,48.000000,44.859795,15843000
2020-03-06,46.570000,48.299999,46.459999,47.369999,44.271004,24581400
2020-03-09,44.950001,47.570000,44.660000,46.009998,42.999981,25949300
2020-03-10,47.450001,48.910000,46.160000,48.580002,45.401844,27067700
2020-03-11,46.810001,47.480000,44.270000,44.720001,41.794365,24139200
2020-03-12,41.119999,43.400002,39.709999,39.799999,37.196243,24123800
2020-03-13,44.450001,47.990002,43.419998,47.930000,44.794369,28339400
2020-03-16,42.509998,47.570000,41.259998,42.720001,39.925209,27493700
2020-03-17,43.619999,47.709999,41.660000,46.860001,43.794373,25588900
2020-03-18,43.669998,47.799999,42.560001,47.270000,44.177551,29557000
2020-03-19,46.470001,47.970001,44.869999,45.070000,42.121475,20159100
2020-03-20,45.020000,46.700001,44.509998,45.650002,42.663525,26340800
2020-03-23,45.000000,46.490002,43.889999,44.189999,41.299046,23063700
2020-03-24,45.330002,48.009998,45.299999,47.840000,44.710251,19323700
2020-03-25,47.099998,48.740002,45.480000,45.939999,42.934551,25625800
2020-03-26,46.380001,50.740002,46.189999,50.480000,47.177547,22417900
2020-03-27,49.090000,51.599998,48.560001,49.830002,46.570065,20025300
2020-03-30,50.400002,51.590000,49.590000,50.360001,47.065395,20611900
2020-03-31,51.119999,51.180000,48.000000,48.330002,45.168201,15802000
2020-04-01,46.549999,48.990002,46.040001,48.709999,45.523346,17918200
2020-04-02,48.180000,49.889999,48.099998,49.799999,46.542030,16434400
2020-04-03,49.299999,50.049999,48.950001,49.400002,46.168213,13362500
2020-04-06,50.400002,51.880001,50.349998,51.490002,48.121479,13845800
2020-04-07,52.150002,52.330002,50.709999,50.759998,47.439224,14063000
2020-04-08,50.980000,52.680000,50.880001,52.130001,48.951050,15710700
2020-04-09,52.240002,53.619999,52.029999,53.180000,49.937008,15521200
2020-04-13,52.700001,53.139999,52.400002,52.970001,49.739834,12694800
2020-04-14,53.709999,54.099998,53.450001,54.000000,50.707012,11674600
2020-04-15,53.209999,53.450001,52.810001,53.160000,49.918247,10398100
2020-04-16,53.150002,53.869999,53.070000,53.700001,50.425312,14098300
2020-04-17,54.520000,54.720001,53.970001,54.619999,51.289211,13608800
2020-04-20,54.049999,54.580002,53.799999,53.910000,50.622498,10358900
2020-04-21,53.230000,53.340000,51.119999,51.310001,48.181053,14111700
2020-04-22,52.029999,52.580002,51.770000,52.270000,49.082508,9668300
2020-04-23,52.230000,52.990002,51.450001,51.970001,48.800812,10330200
2020-04-24,52.410000,53.049999,51.959999,53.009998,49.777386,9403500
2020-04-27,53.360001,53.639999,53.060001,53.369999,50.115433,9123200
2020-04-28,53.900002,54.150002,53.130001,53.200001,49.955795,8350500
2020-04-29,53.950001,54.279999,53.689999,53.880001,50.594330,9064100
2020-04-30,53.470001,53.599998,52.799999,52.970001,49.739834,11808800
2020-05-01,52.380001,52.439999,51.310001,51.790001,48.631783,8702400
2020-05-04,51.709999,51.790001,51.099998,51.750000,48.594223,7567900
2020-05-05,52.220001,52.860001,51.990002,52.049999,48.875931,7271800
2020-05-06,52.430000,52.500000,51.700001,51.860001,48.697517,7050000
2020-05-07,52.400002,52.919998,52.270000,52.599998,49.392380,7154700
2020-05-08,53.189999,53.779999,52.770000,53.570000,50.303234,8130800
2020-05-11,53.130001,53.830002,53.060001,53.529999,50.265671,8138600
2020-05-12,53.799999,53.830002,52.250000,52.270000,49.082508,8598800
2020-05-13,52.430000,52.490002,51.279999,51.650002,48.500328,10274300
2020-05-14,51.139999,53.029999,50.860001,52.910000,49.683483,13794000
2020-05-15,52.700001,53.990002,52.520000,52.919998,49.692871,39055700
2020-05-18,53.910000,53.950001,53.070000,53.150002,49.908852,9901900
2020-05-19,53.180000,53.250000,52.320000,52.340000,49.148243,9805100
2020-05-20,53.090000,53.270000,52.650002,52.900002,49.674095,9115900
2020-05-21,52.759998,52.939999,52.119999,52.220001,49.035557,7464000
2020-05-22,52.340000,52.639999,52.080002,52.619999,49.411167,7211700
2020-05-26,53.650002,53.680000,52.650002,52.779999,49.561405,11200600
2020-05-27,53.000000,53.250000,52.570000,53.200001,49.955795,9228100
2020-05-28,53.759998,54.150002,53.220001,53.619999,50.350185,9465400
2020-05-29,53.619999,53.939999,52.990002,53.770000,50.491035,14734800
2020-06-01,53.279999,53.389999,52.790001,53.060001,49.824341,7363200
2020-06-02,53.240002,53.290001,52.639999,53.279999,50.030922,8756300
2020-06-03,53.330002,53.619999,52.990002,53.490002,50.228119,9188700
2020-06-04,53.230000,53.689999,52.630001,52.849998,49.627132,9696000
2020-06-05,53.090000,54.270000,52.740002,53.980000,50.688236,12210100
2020-06-08,53.349998,55.119999,53.279999,55.099998,51.739933,11519500
2020-06-09,55.000000,55.060001,53.880001,54.180000,50.876038,8852500
2020-06-10,54.500000,54.660000,53.900002,54.110001,50.810299,7436700
2020-06-11,53.250000,53.560001,51.230000,51.310001,48.181053,12805700
2020-06-12,52.450001,53.000000,50.980000,51.860001,48.697517,11537200
2020-06-15,50.959999,53.430000,50.910000,53.250000,50.002750,16038100
2020-06-16,54.459999,55.000000,53.779999,54.590000,51.261032,19380200
2020-06-17,53.029999,53.740002,51.500000,51.520000,48.378254,28692600
2020-06-18,51.599998,54.000000,51.320000,53.689999,50.415909,19259500
2020-06-19,54.209999,54.459999,52.980000,54.400002,51.082626,33051200
2020-06-22,54.090000,55.389999,53.880001,55.119999,51.758713,16705900
2020-06-23,55.299999,55.970001,55.130001,55.189999,51.824436,18695000
2020-06-24,55.119999,55.680000,54.330002,54.439999,51.120182,18287400
2020-06-25,54.400002,54.590000,53.540001,54.529999,51.204693,16008700
2020-06-26,54.349998,54.590000,53.630001,54.180000,50.876038,17969400
2020-06-29,54.230000,54.959999,53.849998,54.759998,51.420666,14366900
2020-06-30,54.799999,55.439999,54.500000,55.270000,51.899567,18885900
2020-07-01,54.689999,55.880001,54.680000,55.490002,52.106155,17856800
2020-07-02,55.790001,56.430000,55.650002,55.939999,52.528709,15478900
2020-07-06,56.200001,56.830002,56.160000,56.599998,53.148464,15309700
2020-07-07,56.349998,56.950001,56.220001,56.310001,52.876148,13232100
2020-07-08,56.630001,56.680000,55.990002,56.660000,53.204807,12582200
2020-07-09,56.990002,57.799999,56.820000,57.529999,54.021748,15692600
2020-07-10,57.470001,57.520000,56.689999,57.389999,53.890293,12615800
2020-07-13,57.400002,57.840000,56.970001,57.009998,53.533455,15965600
2020-07-14,56.669998,57.290001,56.480000,57.200001,53.938950,15510300
2020-07-15,57.419998,57.840000,56.380001,56.619999,53.392014,10570800
2020-07-16,56.419998,56.490002,55.580002,55.820000,52.637627,8779300
2020-07-17,56.080002,56.119999,54.759998,54.900002,51.770088,14344800
2020-07-20,54.880001,55.520000,54.689999,55.400002,52.241566,11469300
2020-07-21,55.799999,56.340000,55.580002,55.910000,52.722496,11875100
2020-07-22,55.700001,56.180000,55.700001,56.009998,52.816784,13842400
2020-07-23,56.000000,56.360001,55.599998,55.759998,52.581043,12576000
2020-07-24,55.470001,56.040001,55.259998,55.650002,52.477322,8939700
2020-07-27,55.660000,55.950001,55.320000,55.340000,52.184990,10319600
2020-07-28,55.250000,55.740002,55.200001,55.349998,52.194416,13030100
2020-07-29,55.560001,55.900002,55.349998,55.700001,52.524460,7242700
2020-07-30,55.000000,55.480000,54.889999,55.250000,52.100121,7633200
2020-07-31,55.000000,55.470001,54.330002,55.450001,52.288719,9355800
2020-08-03,55.779999,56.090000,55.490002,55.980000,52.788502,9164900
2020-08-04,55.779999,56.009998,55.529999,56.000000,52.807358,6364300
2020-08-05,56.320000,56.320000,55.380001,55.500000,52.335869,6629000
2020-08-06,55.490002,55.599998,54.939999,55.279999,52.128410,8169600
2020-08-07,55.009998,55.240002,54.759998,55.230000,52.081257,8772300
2020-08-10,55.240002,55.619999,54.880001,54.939999,51.807789,10046900
2020-08-11,55.240002,55.459999,54.139999,54.270000,51.175991,8075100
2020-08-12,54.520000,54.700001,53.970001,54.169998,51.081692,9068200
2020-08-13,53.910000,54.200001,53.680000,54.020000,50.940243,8260300
2020-08-14,54.029999,54.560001,53.770000,54.200001,51.109978,5454400
2020-08-17,54.200001,54.389999,53.660000,53.990002,50.911957,9523700
2020-08-18,55.619999,56.930000,54.869999,55.180000,52.034111,21102600
2020-08-19,55.580002,56.799999,55.459999,56.200001,52.995956,16751500
2020-08-20,55.590000,55.810001,55.090000,55.259998,52.109547,10974800
2020-08-21,55.380001,55.450001,54.730000,55.189999,52.043533,9552000
2020-08-24,55.759998,56.110001,55.439999,56.009998,52.816784,7892100
2020-08-25,56.150002,56.750000,56.020000,56.090000,52.892223,7427000
2020-08-26,56.340000,57.490002,56.060001,57.490002,54.212418,11597600
2020-08-27,57.450001,58.450001,56.580002,57.180000,53.920090,15834700
2020-08-28,57.330002,58.160000,57.209999,57.880001,54.580173,8613800
2020-08-31,57.130001,57.759998,57.040001,57.220001,53.957806,18683500
2020-09-01,57.369999,58.009998,57.080002,57.660000,54.372719,10169500
2020-09-02,57.720001,59.320000,57.720001,59.029999,55.664616,14342800
2020-09-03,58.720001,58.990002,56.650002,57.099998,53.844650,15387400
2020-09-04,56.880001,57.270000,55.160000,55.730000,52.552753,14697200
2020-09-08,55.349998,55.790001,54.869999,55.320000,52.166126,16472800
2020-09-09,56.160000,57.400002,55.860001,56.950001,53.703201,13993200
2020-09-10,57.439999,58.180000,56.750000,57.330002,54.061535,20500900
2020-09-11,60.709999,61.860001,56.869999,57.000000,53.750355,40220600
2020-09-14,60.860001,61.500000,59.349998,59.459999,56.070103,50107400
2020-09-15,60.009998,61.680000,59.389999,60.939999,57.465721,30385600
2020-09-16,61.119999,61.389999,59.650002,60.430000,56.984795,21223300
2020-09-17,59.419998,60.610001,59.000000,60.180000,56.749054,22831200
2020-09-18,59.980000,60.290001,59.430000,59.750000,56.343571,49311700
2020-09-21,62.459999,62.599998,60.029999,60.820000,57.352554,32560400
2020-09-22,60.380001,60.750000,59.459999,60.619999,57.163963,13306000
2020-09-23,60.110001,60.490002,58.900002,58.959999,55.598606,15513500
2020-09-24,58.740002,59.900002,58.290001,59.299999,55.919220,9560500
2020-09-25,59.270000,59.990002,58.959999,59.799999,56.390720,9371900
2020-09-28,60.029999,60.540001,59.470001,59.580002,56.183266,9356300
2020-09-29,59.580002,60.160000,59.400002,59.470001,56.079536,6340600
2020-09-30,59.520000,60.389999,59.369999,59.700001,56.296421,11001500
2020-10-01,60.169998,60.270000,59.450001,59.680000,56.277561,7357700
2020-10-02,58.709999,59.520000,58.509998,58.830002,55.476017,7329800
2020-10-05,59.439999,59.669998,59.090000,59.560001,56.164402,6899200
2020-10-06,59.509998,60.529999,59.410000,59.509998,56.117252,9743600
2020-10-07,59.770000,60.900002,59.639999,60.590000,57.367039,8690900
2020-10-08,60.790001,61.299999,60.630001,60.889999,57.651073,7202800
2020-10-09,61.150002,61.380001,60.860001,61.150002,57.897251,7355700
2020-10-12,61.240002,61.830002,61.070000,61.459999,58.190746,8275000
2020-10-13,61.570000,61.779999,60.880001,60.970001,57.726814,8896300
2020-10-14,61.349998,61.529999,60.849998,60.959999,57.717358,6651100
2020-10-15,60.270000,60.740002,60.080002,60.520000,57.300758,6251600
2020-10-16,60.709999,61.110001,60.259998,60.290001,57.082996,6070800
2020-10-19,60.389999,60.750000,59.389999,59.619999,56.448624,8311000
2020-10-20,59.919998,60.330002,59.630001,59.750000,56.571720,9241200
2020-10-21,59.340000,60.119999,59.220001,59.669998,56.495972,10114900
2020-10-22,59.439999,59.869999,58.689999,59.689999,56.514904,11900600
2020-10-23,59.900002,60.160000,59.709999,59.900002,56.713737,9739300
2020-10-26,58.099998,58.480000,56.529999,57.490002,54.431938,18876900
